galaxy_id,gama_name,n_spec,n_gama_spec,specid,survey,ra,dec,z,nq,prob,fluxscale,logmstar,logmstar_corr,dellogmstar,logmoverl_i,dellogmoverl_i,absmag_r,delabsmag_r,absmag_r_stars,survey_class,galmag_z,galre_z,galindex_z,galellip_z,galpa_z,galmagerr_z,galreerr_z,galindexerr_z,galelliperr_z,galpaerr_z,galra_z,galdec_z,galmu0_z,galmue_z,galmueavg_z,galr90_z,galchi2full_z,galndof_z,galchi2_z,cataid_2a,galmag_r,galre_r,galindex_r,galellip_r,galpa_r,galmagerr_r,galreerr_r,galindexerr_r,galelliperr_r,galpaerr_r,galra_r,galdec_r,galmu0_r,galmue_r,galmueavg_r,galr90_r,galchi2full_r,galndof_r,galchi2_r,mass_stellar_best_fit,mass_stellar_percentile16,mass_stellar_percentile50,mass_stellar_percentile84,sfr_0_1gyr_best_fit,sfr_0_1gyr_percentile16,sfr_0_1gyr_percentile50,sfr_0_1gyr_percentile84,metalicity_z_zo_percentile2_5,metalicity_z_zo_percentile16,metalicity_z_zo_percentile50,metalicity_z_zo_percentile84,agem_percentile16,agem_percentile50,agem_percentile84,sfr19_percentile16,sfr19_percentile50,sfr19_percentile84
39103,GAMAJ114052.19-004728.1,2,1,4250492138015948800,SDSS,175.21745,-0.79113,0.22851000726222992,5,0.0,1.0705183744430542,11.282493591308594,11.312087717260155,0.0981675237417221,2.031125545501709,0.10372010618448257,-22.6678466796875,0.0256121214479208,-23.558320999145508,6,17.041400909423828,1.8762294054031372,3.2330000400543213,0.2535000145435333,65.4468994140625,0.007499999832361937,0.025865700095891953,0.05689999833703041,0.007199999876320362,1.049299955368042,175.21747,-0.791159987449646,14.705788612365723,21.367752075195312,20.085853576660156,8.70436954498291,12200.748046875,10094,1.2087130546569824,39103,17.922100067138672,2.3013691902160645,2.700900077819824,0.19920000433921814,56.08110046386719,0.02319999970495701,0.08702129870653152,0.13580000400543213,0.01860000006854534,3.368299961090088,175.21748,-0.7911900281906128,17.167957305908203,22.675216674804688,21.486291885375977,9.314273834228516,10911.71875,10180,1.0718779563903809,218599997440.0,11.260000228881836,11.34000015258789,11.40999984741211,0.051010001450777054,-1.0230000019073486,-0.6129999756813049,-0.27300000190734863,1.0850000381469727,1.274999976158142,1.5449999570846558,1.7949999570846558,9.696999549865723,9.751999855041504,9.847000122070312,-11.970000267028809,-11.6899995803833,-11.0600004196167
40489,GAMAJ120624.43-003857.9,2,0,322043415900481536,SDSS,181.60184,-0.64939,0.2023800015449524,5,0.0,1.324552297592163,11.318181037902832,11.440250148219967,0.10215519368648529,2.0253212451934814,0.1063714474439621,-22.78573989868164,0.022274354472756386,-23.504600524902344,6,16.305599212646484,3.204397439956665,4.700799942016602,0.2655999958515167,-44.270301818847656,0.005100000184029341,0.037696801126003265,0.05380000174045563,0.004000000189989805,0.541700005531311,181.60183,-0.649429976940155,12.12425422668457,21.972370147705078,20.494613647460938,20.651748657226562,14880.3115234375,12895,1.1539599895477295,40489,17.225200653076172,3.5366852283477783,3.760699987411499,0.304500013589859,-43.22520065307617,0.02290000021457672,0.152210995554924,0.16189999878406525,0.012900000438094139,1.5324000120162964,181.60182,-0.6494200229644775,15.122711181640625,22.93004608154297,21.569374084472656,18.594934463500977,11947.3798828125,11228,1.0640699863433838,168300003328.0,11.180000305175781,11.300000190734863,11.380000114440918,0.14910000562667847,-1.0579999685287476,-0.652999997138977,-0.30799999833106995,0.6850000023841858,0.8450000286102295,1.1649999618530273,1.5149999856948853,9.612000465393066,9.791999816894531,9.892000198364258,-12.020000457763672,-11.59000015258789,-11.149999618530273
48659,GAMAJ143216.58-004017.1,2,1,4536476768563363840,SDSS,218.0691,-0.67143,0.22145000100135803,5,0.0,1.0523350238800049,10.7001371383667,10.722291163221707,0.08391855657100677,1.5760637521743774,0.06701388955116272,-22.510276794433594,0.020141055807471275,-22.707908630371094,6,17.88249969482422,1.111682653427124,1.9055999517440796,0.31299999356269836,18.808799743652344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,218.06906,-0.6714100241661072,16.929420471191406,20.711637496948242,19.700244903564453,3.5729053020477295,18890.830078125,9961,1.8964790105819702,48659,17.747499465942383,1.5856386423110962,4.397299766540527,0.18310000002384186,29.822500228881836,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,218.06911,-0.6714299917221069,12.777789115905762,21.96703338623047,20.52439308166504,9.591599464416504,11562.794921875,10060,1.1493829488754272,253000007680.0,11.260000228881836,11.34000015258789,11.40999984741211,0.3652999997138977,-0.7580000162124634,-0.43799999356269836,-0.09799999743700027,1.2450000047683716,1.5549999475479126,1.8450000286102295,1.9450000524520874,9.567000389099121,9.687000274658203,9.836999893188477,-11.770000457763672,-11.119999885559082,-10.180000305175781
48728,GAMAJ143323.24-004740.1,2,0,344552611870959616,SDSS,218.34688,-0.79449,0.2286199927330017,5,0.0,1.1349018812179565,11.36638355255127,11.421341868452565,0.09229118376970291,1.9602620601654053,0.0982128456234932,-23.124509811401367,0.012020131573081017,-23.391624450683594,6,16.50790023803711,3.571093797683716,4.640200138092041,0.20010000467300415,-71.58039855957031,0.011300000362098217,0.08173289895057678,0.07840000092983246,0.00570000009611249,1.0109000205993652,218.34691,-0.7944599986076355,12.779312133789062,22.495868682861328,21.024944305419922,22.72931480407715,11971.43359375,11493,1.0416280031204224,48728,17.358299255371094,3.460003614425659,4.734099864959717,0.18230000138282776,-63.029598236083984,0.03350000083446503,0.2222145050764084,0.19449999928474426,0.014800000004470348,2.753999948501587,218.34687,-0.794510006904602,13.391683578491211,23.312091827392578,21.830617904663086,22.451936721801758,12343.9423828125,10312,1.1970460414886475,202800005120.0,11.329999923706055,11.390000343322754,11.470000267028809,0.2143000066280365,-0.8830000162124634,-0.4779999852180481,-0.16300000250339508,0.45500001311302185,0.574999988079071,0.7749999761581421,0.9350000023841858,9.687000274658203,9.791999816894531,9.892000198364258,-11.90999984741211,-11.609999656677246,-11.069999694824219
48884,GAMAJ143539.44-004400.3,2,0,344530071882590208,SDSS,218.91437,-0.73344,0.24404999613761902,5,0.0,1.012813925743103,11.36004638671875,11.365576050789945,0.07833974808454514,2.0151095390319824,0.08352388441562653,-22.963665008544922,0.009065574035048485,-23.204317092895508,6,16.794599533081055,2.3307607173919678,6.228400230407715,0.020500000566244125,-86.76139831542969,0.010400000028312206,0.04746000096201897,0.09430000185966492,0.00860000029206276,14.421299934387207,218.91435,-0.7334100008010864,9.066941261291504,22.231599807739258,20.60504913330078,20.124813079833984,9432.53125,9654,0.9770594239234924,48884,17.811500549316406,1.716119647026062,5.343400001525879,0.06390000134706497,-2.1965999603271484,0.0348999984562397,0.11285310238599777,0.2540999948978424,0.019099999219179153,9.739999771118164,218.91437,-0.7334399819374084,11.21015453338623,22.4533634185791,20.90799331665039,12.56973934173584,10264.3349609375,10091,1.0171769857406616,318699995136.0,11.329999923706055,11.4399995803833,11.5,0.4122999906539917,-0.8330000042915344,-0.3630000054836273,-0.15299999713897705,0.6150000095367432,0.7649999856948853,0.9750000238418579,1.2450000047683716,9.706999778747559,9.836999893188477,9.911999702453613,-12.020000457763672,-11.65999984741211,-11.210000038146973
48971,GAMAJ143650.91-004200.9,5,0,344530896516311040,SDSS,219.21217,-0.70028,0.2150699943304062,5,0.0,1.1780096292495728,11.584525108337402,11.655673948799404,0.08635495603084564,1.9918521642684937,0.08998662978410721,-23.585691452026367,0.009990080259740353,-23.896129608154297,6,15.792499542236328,4.992690086364746,4.867199897766113,0.13619999587535858,35.01070022583008,0.00559999980032444,0.05644350126385689,0.03709999844431877,0.0038999998942017555,0.9603999853134155,219.2121,-0.7002599835395813,12.407379150390625,22.616744995117188,21.120655059814453,33.28668975830078,22489.6875,20548,1.0944950580596924,48971,16.68280029296875,4.860039710998535,5.224599838256836,0.11490000039339066,36.671600341796875,0.018799999728798866,0.17882250249385834,0.11410000175237656,0.010099999606609344,3.0216000080108643,219.21218,-0.7002900242805481,12.527130126953125,23.512418746948242,21.97892951965332,34.785682678222656,13967.0478515625,12634,1.1055129766464233,394599989248.0,11.539999961853027,11.59000015258789,11.609999656677246,0.7129999995231628,-0.22300000488758087,-0.14800000190734863,-0.02800000086426735,0.6349999904632568,0.7149999737739563,0.7149999737739563,1.0449999570846558,9.807000160217285,9.892000198364258,9.892000198364258,-11.880000114440918,-11.880000114440918,-11.180000305175781
49647,GAMAJ144733.10-004159.4,1,0,346826677214537728,SDSS,221.88794,-0.69985,0.21047000586986542,5,0.0,1.212589979171753,11.40500259399414,11.488716568903813,0.07971111685037613,2.030816078186035,0.08492211997509003,-23.028919219970703,0.010284395888447762,-23.308462142944336,6,16.234100341796875,4.07528829574585,7.553299903869629,0.32919999957084656,86.71810150146484,0.012000000104308128,0.11624310165643692,0.13300000131130219,0.00559999980032444,0.6033999919891357,221.88797,-0.6998299956321716,6.534615993499756,22.57594108581543,20.846824645996094,44.12266159057617,12155.3671875,10610,1.1456520557403564,49647,17.139299392700195,4.01484489440918,7.30109977722168,0.36800000071525574,86.25279998779297,0.03220000118017197,0.30472710728645325,0.3228999972343445,0.010400000028312206,1.0277999639511108,221.88795,-0.6998500227928162,7.872182846069336,23.36591339111328,21.65488624572754,41.70222091674805,11182.1796875,10136,1.1032140254974365,239199993856.0,11.319999694824219,11.40999984741211,11.449999809265137,0.0033599999733269215,-0.9679999947547913,-0.753000020980835,-0.4480000138282776,0.9150000214576721,1.0549999475479126,1.2350000143051147,1.4149999618530273,9.717000007629395,9.857000350952148,9.92199993133545,-12.289999961853027,-11.880000114440918,-11.539999961853027
54424,GAMAJ115212.67-001407.3,2,0,319808657577502720,SDSS,178.05277,-0.23536,0.2261900007724762,5,0.0,1.2124817371368408,11.342761039733887,11.426436245548041,0.07366809248924255,2.0553336143493652,0.07825986295938492,-22.80515480041504,0.009409435093402863,-23.116703033447266,6,16.7677001953125,2.1120717525482178,5.367199897766113,0.33640000224113464,-28.039600372314453,0.00800000037997961,0.034849200397729874,0.08780000358819962,0.006300000008195639,0.6775000095367432,178.05285,-0.23533999919891357,10.19429874420166,21.489179611206055,19.94145965576172,15.541083335876465,10039.08984375,10069,0.9970294237136841,54424,17.53529930114746,2.721492052078247,5.661900043487549,0.31690001487731934,-26.469600677490234,0.028999999165534973,0.16309289634227753,0.2840999960899353,0.016499999910593033,1.9061000347137451,178.0528,-0.2353699952363968,10.932294845581055,22.86699867248535,21.290996551513672,21.179800033569336,10494.8232421875,10127,1.0363210439682007,186799996928.0,11.239999771118164,11.34000015258789,11.390000343322754,0.18850000202655792,-0.9279999732971191,-0.7279999852180481,-0.503000020980835,0.875,1.0549999475479126,1.2350000143051147,1.4149999618530273,9.717000007629395,9.831999778747559,9.946999549865723,-11.960000038146973,-11.739999771118164,-11.300000190734863
54612,GAMAJ115517.84-001956.6,3,0,319786392467040256,SDSS,178.82434,-0.33237,0.22630999982357025,5,0.0,0.9867866635322571,11.405176162719727,11.399399434066927,0.09713749587535858,2.0261359214782715,0.10269029438495636,-23.003814697265625,0.02088456228375435,-23.656036376953125,6,16.718399047851562,2.809937000274658,1.2409000396728516,0.7336000204086304,-40.930999755859375,0.0026000000070780516,0.010034400038421154,0.011099999770522118,0.0012000000569969416,0.0892999991774559,178.82444,-0.33235999941825867,17.978666305541992,20.32125473022461,19.521167755126953,7.174062728881836,7941.64013671875,10064,0.7891137003898621,54612,17.685199737548828,2.9685890674591064,1.2307000160217285,0.7548999786376953,-40.84960174560547,0.006800000090152025,0.034950900822877884,0.03310000151395798,0.0032999999821186066,0.2702000141143799,178.82435,-0.33239999413490295,18.99234390258789,21.312877655029297,20.51675796508789,7.549467086791992,10524.2421875,10194,1.0323959589004517,307099992064.0,11.329999923706055,11.399999618530273,11.460000038146973,2.559000015258789,0.24699999392032623,0.3370000123977661,0.4519999921321869,0.9750000238418579,1.1449999809265137,1.3450000286102295,1.565000057220459,9.682000160217285,9.786999702453613,9.876999855041504,-11.25,-10.960000038146973,-10.680000305175781
55109,GAMAJ120206.71-001429.4,2,0,322082173685360640,SDSS,180.52795,-0.24153,0.2489600032567978,5,0.0,1.4458857774734497,11.801383018493652,11.961517004279038,0.07638241350650787,2.0540454387664795,0.08155078440904617,-23.94862937927246,0.009386366233229637,-24.30619239807129,6,15.731200218200684,6.69711446762085,3.622999906539917,0.4099000096321106,79.4375991821289,0.004699999932199717,0.06271500140428543,0.027499999850988388,0.002099999925121665,0.22990000247955322,180.52798,-0.24149000644683838,15.116150856018066,22.62459373474121,21.283401489257812,34.10966110229492,34550.0078125,32241,1.0716170072555542,55109,16.563499450683594,7.504002094268799,3.6034998893737793,0.38100001215934753,80.43090057373047,0.02070000022649765,0.2756747901439667,0.09910000115633011,0.007799999788403511,0.7978000044822693,180.528,-0.24150000512599945,16.28689956665039,23.753015518188477,22.414640426635742,38.04581832885742,24980.375,23603,1.0583560466766357,583200014336.0,11.619999885559082,11.75,11.819999694824219,0.243599995970726,-0.6129999756813049,-0.3330000042915344,0.03700000047683716,0.8149999976158142,0.9350000023841858,1.225000023841858,1.465000033378601,9.612000465393066,9.756999969482422,9.871999740600586,-12.020000457763672,-11.680000305175781,-11.180000305175781
55255,GAMAJ120442.07-001933.5,2,0,322057984429549568,SDSS,181.17531,-0.32599,0.20303000509738922,5,0.0,1.1615921258926392,11.397571563720703,11.462625223126164,0.08737839758396149,2.056185722351074,0.09437073022127151,-22.882360458374023,0.027016205713152885,-23.85582160949707,6,16.43320083618164,3.89707612991333,3.1010000705718994,0.5938000082969666,-81.14399719238281,0.0044999998062849045,0.037798501551151276,0.031700000166893005,0.0020000000949949026,0.19850000739097595,181.17533,-0.325980007648468,15.288978576660156,21.664466857910156,20.404193878173828,17.496244430541992,23612.654296875,14678,1.6087110042572021,55255,17.310800552368164,4.967468738555908,2.9526000022888184,0.5863999724388123,-80.70970153808594,0.025200000032782555,0.1851956993341446,0.10939999669790268,0.007499999832361937,0.5873000025749207,181.17532,-0.325980007648468,17.00982666015625,23.063262939453125,21.82837677001953,21.47711944580078,16790.908203125,16060,1.04551100730896,237799997440.0,11.329999923706055,11.40999984741211,11.449999809265137,1.6410000324249268,0.25699999928474426,0.41200000047683716,0.546999990940094,1.3550000190734863,1.6150000095367432,1.774999976158142,1.8949999809265137,9.631999969482422,9.741999626159668,9.821999549865723,-11.109999656677246,-10.899999618530273,-10.199999809265137
64123,GAMAJ143303.08-001235.8,2,0,345737885841909760,SDSS,218.26288,-0.20995,0.21965999901294708,5,0.0,1.5117610692977905,11.27173137664795,11.451214533894408,0.0953226238489151,1.9844937324523926,0.10068285465240479,-22.808401107788086,0.015885232016444206,-23.214365005493164,6,16.454099655151367,4.664673805236816,5.843999862670898,0.3772999942302704,41.08769989013672,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,218.26289,-0.20995000004768372,10.542057991027832,22.87212371826172,21.279354095458984,37.55520248413086,10156.2060546875,10007,1.0149099826812744,64123,17.23539924621582,6.052302837371826,6.438000202178955,0.37560001015663147,40.85380172729492,0.03750000149011612,0.47944769263267517,0.2574000060558319,0.008899999782443047,0.835099995136261,218.26288,-0.20996999740600586,10.65349292755127,24.27323341369629,22.62911033630371,54.24227523803711,6002.23974609375,10155,0.5910624861717224,266099998720.0,11.279999732971191,11.420000076293945,11.470000267028809,0.48170000314712524,-0.9330000281333923,-0.3580000102519989,-0.17800000309944153,0.6349999904632568,0.824999988079071,0.9649999737739563,1.284999966621399,9.652000427246094,9.812000274658203,9.892000198364258,-11.84000015258789,-11.520000457763672,-11.140000343322754
64374,GAMAJ143613.64-001609.6,3,0,344542991144216576,SDSS,219.05687,-0.26934,0.21870000660419464,5,0.0,1.0955451726913452,11.455191612243652,11.494821901804565,0.09752506017684937,1.999136209487915,0.10028372704982758,-23.219932556152344,0.020172003656625748,-23.81491470336914,6,16.192699432373047,5.942602157592773,4.112299919128418,0.24860000610351562,26.917499542236328,0.009200000204145908,0.10570020228624344,0.050700001418590546,0.0044999998062849045,0.6583999991416931,219.05691,-0.2693299949169159,14.584614753723145,23.155174255371094,21.747711181640625,33.80405807495117,25414.1796875,23337,1.0890079736709595,64374,17.261199951171875,4.450798988342285,3.388000011444092,0.25110000371932983,30.99209976196289,0.02250000089406967,0.17509350180625916,0.1005999967455864,0.010900000110268593,1.6116000413894653,219.05689,-0.26934999227523804,16.492767333984375,23.49114227294922,22.184898376464844,21.44207191467285,13004.5439453125,12492,1.0410300493240356,310299983872.0,11.380000114440918,11.4399995803833,11.460000038146973,0.12160000205039978,-0.9330000281333923,-0.453000009059906,-0.18299999833106995,0.4449999928474426,0.574999988079071,0.675000011920929,0.8650000095367432,9.791999816894531,9.88700008392334,9.911999702453613,-12.020000457763672,-11.710000038146973,-11.260000228881836
64556,GAMAJ143803.68-001918.6,1,0,345699952690751488,SDSS,219.51537,-0.32184,0.2469799965620041,5,0.0,1.1417351961135864,11.375484466552734,11.433049855749783,0.10172685980796814,1.9409359693527222,0.10812683403491974,-23.185300827026367,0.020198948681354523,-23.657377243041992,6,16.691499710083008,2.2654693126678467,4.629799842834473,0.1298000067472458,31.32309913635254,0.009499999694526196,0.04610399901866913,0.08619999885559082,0.007300000172108412,1.8949999809265137,219.51537,-0.3217799961566925,12.087552070617676,21.781530380249023,20.31178855895996,14.388275146484375,10750.478515625,9812,1.0956460237503052,64556,17.513500213623047,2.681591749191284,4.485400199890137,0.1656000018119812,27.207500457763672,0.02449999935925007,0.13014209270477295,0.1665000021457672,0.013799999840557575,2.8376998901367188,219.51538,-0.32183998823165894,13.5269193649292,22.907419204711914,21.454349517822266,16.52574920654297,11066.025390625,10102,1.0954289436340332,191099994112.0,11.220000267028809,11.319999694824219,11.420000076293945,0.3610999882221222,-0.9079999923706055,-0.3880000114440918,-0.1080000028014183,0.6349999904632568,0.8349999785423279,1.0549999475479126,1.4149999618530273,9.597000122070312,9.706999778747559,9.847000122070312,-11.710000038146973,-11.210000038146973,-10.890000343322754
69538,GAMAJ114127.58+000634.6,4,0,318738008398391296,SDSS,175.36492,0.10957,0.23492999374866486,5,0.0,1.1647323369979858,11.356833457946777,11.42305959110226,0.10024657845497131,1.963080644607544,0.10584414750337601,-23.070329666137695,0.022641770541667938,-23.671470642089844,6,16.661100387573242,2.459207773208618,3.0295000076293945,0.3012000024318695,69.65689849853516,0.0052999998442828655,0.025763999670743942,0.03669999912381172,0.004699999932199717,0.5849999785423279,175.36501,0.10963000357151031,15.24927806854248,21.46959686279297,20.22140884399414,10.843364715576172,10854.5576171875,10062,1.078766942024231,69538,17.49799919128418,2.9500458240509033,2.5625,0.3199000060558319,70.28730010986328,0.01769999973475933,0.08898749947547913,0.09260000288486481,0.012500000186264515,1.4809999465942383,175.36495,0.10960999876260757,17.378948211669922,22.585920333862305,21.42402458190918,11.499567031860352,12352.6982421875,10374,1.1907360553741455,218700005376.0,11.260000228881836,11.350000381469727,11.399999618530273,4.019999980926514,0.4620000123977661,0.5619999766349792,0.6320000290870667,0.6050000190734863,0.7649999856948853,0.925000011920929,1.1449999809265137,9.567000389099121,9.717000007629395,9.79699993133545,-10.989999771118164,-10.609999656677246,-10.390000343322754
70218,GAMAJ115646.99+000203.2,2,0,319917784106559488,SDSS,179.19581,0.03422,0.22639000415802002,5,0.0,1.291522741317749,11.435492515563965,11.546594573260181,0.08650367707014084,2.0428452491760254,0.09195990115404129,-23.052701950073242,0.013006734661757946,-23.49399757385254,6,16.479999542236328,1.7486976385116577,5.983099937438965,0.05209999904036522,-39.04290008544922,0.010499999858438969,0.040137600153684616,0.17550000548362732,0.01209999993443489,7.400199890136719,179.19584,0.03426000103354454,8.604095458984375,21.236167907714844,19.630929946899414,14.443361282348633,22947.43359375,10141,2.2628369331359863,70218,17.305099487304688,2.828988790512085,4.4430999755859375,0.08869999647140503,-17.57029914855957,0.025699999183416367,0.14349870383739471,0.21960000693798065,0.01730000041425228,6.428500175476074,179.19583,0.034219998866319656,13.617276191711426,22.905946731567383,21.45785903930664,17.2794189453125,10858.1162109375,10396,1.0444509983062744,264100003840.0,11.3100004196167,11.40999984741211,11.489999771118164,0.0670199990272522,-0.9829999804496765,-0.703000009059906,-0.34299999475479126,0.7649999856948853,0.9750000238418579,1.225000023841858,1.3450000286102295,9.656999588012695,9.802000045776367,9.88700008392334,-12.109999656677246,-11.75,-11.380000114440918
70948,GAMAJ120927.88+000124.9,3,1,322169859737675776,SDSS,182.36617,0.02361,0.2039799988269806,5,0.0,1.0800780057907104,11.48187255859375,11.515327680989104,0.09171590954065323,2.0151174068450928,0.09528527408838272,-23.248767852783203,0.015598561614751816,-23.699016571044922,6,16.129600524902344,3.5702803134918213,3.885200023651123,0.3249000012874603,78.17310333251953,9.999999747378752e-05,0.0,0.0,0.0,0.0,182.3663,0.023649999871850014,13.762103080749512,21.839685440063477,20.46198081970215,19.309797286987305,22296.365234375,14016,1.5907800197601318,70948,17.00510025024414,3.949044942855835,3.582200050354004,0.31790000200271606,77.2522964477539,0.017100000753998756,0.12559950351715088,0.10750000178813934,0.009999999776482582,1.1650999784469604,182.36617,0.023600000888109207,15.483028411865234,22.902912139892578,21.567630767822266,19.922422409057617,15169.595703125,14108,1.0752480030059814,232999993344.0,11.319999694824219,11.4399995803833,11.520000457763672,0.20649999380111694,-0.9330000281333923,-0.6880000233650208,-0.27799999713897705,0.6650000214576721,0.8149999976158142,1.0549999475479126,1.3049999475479126,9.612000465393066,9.791999816894531,9.871999740600586,-12.039999961853027,-11.670000076293945,-11.300000190734863
78354,GAMAJ142633.04+000932.3,2,0,344623530370951168,SDSS,216.6377,0.15899,0.22931000590324402,5,0.0,1.1349380016326904,11.367448806762695,11.422420944693398,0.09513348340988159,2.0304384231567383,0.09842544049024582,-22.906108856201172,0.017387883737683296,-23.51092529296875,6,16.768800735473633,2.0696628093719482,4.234399795532227,0.3537999987602234,-40.047298431396484,0.006099999882280827,0.027628500014543533,0.061000000685453415,0.004699999932199717,0.5034999847412109,216.63771,0.1589999943971634,12.456865310668945,21.292478561401367,19.869665145874023,12.090221405029297,9449.9541015625,9838,0.9605563879013062,78354,17.63249969482422,2.7549173831939697,4.95359992980957,0.39910000562667847,-34.265499114990234,0.027799999341368675,0.1598384976387024,0.24940000474452972,0.013000000268220901,1.2086999416351318,216.63772,0.15898999571800232,12.383928298950195,22.780866622924805,21.275497436523438,18.689353942871094,9668.451171875,10140,0.9534962177276611,253000007680.0,11.270000457763672,11.380000114440918,11.430000305175781,0.5112000107765198,-0.628000020980835,-0.30300000309944153,-0.08799999952316284,0.5950000286102295,0.7049999833106995,0.9449999928474426,1.225000023841858,9.696999549865723,9.82699966430664,9.911999702453613,-11.930000305175781,-11.5,-11.039999961853027
78360,GAMAJ142620.19+000611.6,2,0,4535349769195225088,SDSS,216.58416,0.10324,0.2281699925661087,5,0.0,1.1491559743881226,11.25465202331543,11.31503100258578,0.08282537013292313,2.0426080226898193,0.0871930867433548,-22.608081817626953,0.013051770627498627,-23.033884048461914,6,16.99839973449707,2.491039752960205,4.758500099182129,0.1843000054359436,70.20659637451172,0.012199999764561653,0.06505409628152847,0.09870000183582306,0.008700000122189522,1.6718000173568726,216.58418,0.10322999954223633,12.265382766723633,22.2387638092041,20.754579544067383,16.245214462280273,12292.3876953125,10028,1.2258059978485107,78360,17.88010025024414,3.1620564460754395,4.666800022125244,0.23849999904632568,77.85189819335938,0.0013000000035390258,6.779999966965988e-05,0.0003000000142492354,0.002400000113993883,0.0,216.58418,0.10322999954223633,13.779202461242676,23.55350685119629,22.079572677612305,20.23672866821289,8967.8466796875,9983,0.8983116745948792,244799995904.0,11.260000228881836,11.34000015258789,11.369999885559082,0.8396000266075134,-0.42800000309944153,-0.07800000160932541,0.15199999511241913,0.574999988079071,0.7149999737739563,0.8450000286102295,1.0850000381469727,9.72700023651123,9.842000007629395,9.892000198364258,-11.670000076293945,-11.270000457763672,-10.920000076293945
78920,GAMAJ143632.20+000519.9,2,0,344698297161639936,SDSS,219.13421,0.08888,0.21014000475406647,5,0.0,1.0218170881271362,11.3264741897583,11.33584735099089,0.08962380886077881,2.0115725994110107,0.09583905339241028,-22.87018585205078,0.017391590401530266,-23.28473663330078,6,16.68320083618164,1.8635507822036743,2.4839000701904297,0.5085999965667725,-31.10070037841797,0.00279999990016222,0.01111919991672039,0.025200000032782555,0.002899999963119626,0.2621999979019165,219.13422,0.08889999985694885,15.368423461914062,20.404869079589844,19.258943557739258,7.10797119140625,12949.228515625,10036,1.2902779579162598,78920,17.572099685668945,1.931045651435852,2.3101000785827637,0.520799994468689,-28.274499893188477,0.009200000204145908,0.031052399426698685,0.05849999934434891,0.006599999964237213,0.5440999865531921,219.1342,0.08888000249862671,16.647247314453125,21.306665420532227,20.197805404663086,7.011181354522705,10475.47265625,10118,1.035330057144165,255899992064.0,11.229999542236328,11.3100004196167,11.390000343322754,0.9562000036239624,-0.24799999594688416,-0.08799999952316284,0.10700000077486038,0.824999988079071,0.9649999737739563,1.184999942779541,1.3849999904632568,9.677000045776367,9.807000160217285,9.911999702453613,-11.470000267028809,-11.1899995803833,-10.819999694824219
79838,GAMAJ145315.06+000201.1,2,0,347966326586763264,SDSS,223.31274,0.03364,0.21775999665260315,5,0.0,1.0886733531951904,11.49032974243164,11.527227335516354,0.10199089348316193,1.9492647647857666,0.1075693815946579,-23.453330993652344,0.014158598147332668,-23.78244972229004,6,16.09630012512207,2.9810643196105957,4.653900146484375,0.34049999713897705,-42.255401611328125,0.007699999958276749,0.04956179857254028,0.06859999895095825,0.004399999976158142,0.48559999465942383,223.3128,0.03367000073194504,11.737821578979492,21.484119415283203,20.011642456054688,19.02768325805664,14070.6904296875,10500,1.3400659561157227,79838,16.97949981689453,2.7744100093841553,4.423299789428711,0.38019999861717224,-42.40140151977539,0.013000000268220901,0.07485119998455048,0.09679999947547913,0.006500000134110451,0.6378999948501587,223.31276,0.033649999648332596,12.87148380279541,22.117170333862305,20.671432495117188,16.87526512145996,11621.9462890625,10175,1.1422059535980225,224399998976.0,11.350000381469727,11.390000343322754,11.539999961853027,0.13050000369548798,-0.8830000162124634,-0.8180000185966492,-0.37299999594688416,0.675000011920929,0.9049999713897705,1.2549999952316284,1.565000057220459,9.612000465393066,9.717000007629395,9.847000122070312,-11.920000076293945,-11.520000457763672,-10.3100004196167
84553,GAMAJ115422.68+003151.4,2,0,319894144606562304,SDSS,178.59452,0.53093,0.22925999760627747,5,0.0,1.0926555395126343,11.429425239562988,11.467908511424175,0.09649399667978287,1.9832983016967773,0.10038125514984131,-23.205318450927734,0.01670289784669876,-23.675804138183594,6,16.394399642944336,2.1100378036499023,4.563399791717529,0.20020000636577606,-34.510501861572266,0.010200000368058681,0.036510299891233444,0.06599999964237213,0.005799999926239252,1.096500039100647,178.59456,0.5309900045394897,11.681063652038574,21.230894088745117,19.768754959106445,13.217523574829102,12561.22265625,9894,1.2695800065994263,84553,17.302099227905273,2.2577738761901855,4.7947998046875,0.16619999706745148,-45.86280059814453,0.02590000070631504,0.11098860204219818,0.19460000097751617,0.013000000268220901,2.771199941635132,178.59453,0.5309399962425232,12.304609298706055,22.356794357299805,20.868606567382812,14.83337116241455,10002.0302734375,10044,0.995821475982666,235600003072.0,11.369999885559082,11.40999984741211,11.539999961853027,0.3384999930858612,-0.8180000185966492,-0.6430000066757202,-0.4729999899864197,0.6650000214576721,0.9049999713897705,1.184999942779541,1.315000057220459,9.592000007629395,9.63700008392334,9.847000122070312,-11.819999694824219,-11.380000114440918,-10.300000190734863
